AAC_A,AAC_C,AAC_D,AAC_E,AAC_F,AAC_G,AAC_H,AAC_I,AAC_K,AAC_L,AAC_M,AAC_N,AAC_P,AAC_Q,AAC_R,AAC_S,AAC_T,AAC_V,AAC_W,AAC_Y
0.19047619047619,0,0,0.0476190476190476,0,0.0952380952380952,0,0.0952380952380952,0,0.0952380952380952,0,0,0.0952380952380952,0.0952380952380952,0.142857142857143,0.142857142857143,0,0,0,0
0.0555555555555556,0,0,0.0555555555555556,0.111111111111111,0.111111111111111,0.0555555555555556,0,0.166666666666667,0.0555555555555556,0,0,0,0.0555555555555556,0.111111111111111,0.0555555555555556,0.0555555555555556,0,0.111111111111111,0
0.266666666666667,0.0666666666666667,0.0666666666666667,0.133333333333333,0.0666666666666667,0,0,0.133333333333333,0,0.0666666666666667,0.0666666666666667,0,0,0,0.0666666666666667,0,0,0.0666666666666667,0,0
0.0714285714285714,0,0,0,0,0.5,0,0,0,0.214285714285714,0,0,0.0714285714285714,0,0,0,0,0.0714285714285714,0,0.0714285714285714
0,0,0.0588235294117647,0.117647058823529,0,0.117647058823529,0,0.117647058823529,0.0588235294117647,0.176470588235294,0.117647058823529,0,0.0588235294117647,0.0588235294117647,0,0,0.0588235294117647,0.0588235294117647,0,0
0.0333333333333333,0.0333333333333333,0.1,0.1,0,0.166666666666667,0,0,0.0333333333333333,0,0,0.0333333333333333,0.1,0,0.1,0.166666666666667,0.133333333333333,0,0,0
0,0.0625,0.1875,0,0.1875,0,0.125,0,0.0625,0,0.125,0,0,0,0,0.0625,0,0.0625,0.0625,0.0625
0.333333333333333,0,0,0,0,0,0.166666666666667,0.166666666666667,0,0,0.166666666666667,0,0,0,0,0.166666666666667,0,0,0,0
0.0540540540540541,0.0810810810810811,0.108108108108108,0.135135135135135,0.108108108108108,0,0,0.027027027027027,0.108108108108108,0.0540540540540541,0.027027027027027,0,0.027027027027027,0.0810810810810811,0,0.027027027027027,0.0810810810810811,0.027027027027027,0.0540540540540541,0
0,0,0.0526315789473684,0,0.105263157894737,0.157894736842105,0.0526315789473684,0.0526315789473684,0,0.0526315789473684,0,0.0526315789473684,0.105263157894737,0,0.0526315789473684,0.0526315789473684,0.0526315789473684,0,0.105263157894737,0.105263157894737
0,0,0,0.0714285714285714,0.0714285714285714,0.214285714285714,0,0.142857142857143,0.142857142857143,0.142857142857143,0,0,0,0,0,0.0714285714285714,0,0.0714285714285714,0.0714285714285714,0
0.133333333333333,0,0,0.0666666666666667,0.0666666666666667,0.133333333333333,0,0,0,0.133333333333333,0,0,0,0.0666666666666667,0.133333333333333,0.133333333333333,0,0.133333333333333,0,0
0.0952380952380952,0,0,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0952380952380952,0.0476190476190476,0.142857142857143,0.19047619047619,0.0952380952380952,0,0,0,0,0.142857142857143,0.0476190476190476,0,0,0
0.0344827586206897,0,0.0689655172413793,0.0689655172413793,0.0344827586206897,0.137931034482759,0,0.137931034482759,0.0689655172413793,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.103448275862069,0.0344827586206897,0.0689655172413793,0.0344827586206897,0,0.0344827586206897,0,0.0689655172413793
0.137931034482759,0.172413793103448,0,0,0,0.103448275862069,0.0689655172413793,0.0344827586206897,0.0344827586206897,0.0344827586206897,0,0.103448275862069,0,0,0.103448275862069,0.0689655172413793,0.0344827586206897,0.103448275862069,0,0
0.214285714285714,0,0.142857142857143,0,0,0,0,0,0,0.357142857142857,0,0,0,0,0.214285714285714,0.0714285714285714,0,0,0,0
0,0,0.037037037037037,0.296296296296296,0.037037037037037,0,0,0,0,0.111111111111111,0,0.037037037037037,0,0.111111111111111,0.333333333333333,0,0,0,0.037037037037037,0
0.125,0.0833333333333333,0,0,0.0833333333333333,0.0416666666666667,0,0.125,0.0833333333333333,0.166666666666667,0,0.0416666666666667,0.0833333333333333,0.0416666666666667,0.0416666666666667,0,0,0.0833333333333333,0,0
0.111111111111111,0,0,0.148148148148148,0,0.0740740740740741,0,0,0.111111111111111,0.0740740740740741,0.0740740740740741,0,0.0740740740740741,0,0.111111111111111,0.037037037037037,0,0.185185185185185,0,0
0,0,0.103448275862069,0.0689655172413793,0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.172413793103448,0.0689655172413793,0,0.103448275862069,0,0.0344827586206897,0.0689655172413793,0.103448275862069,0.0689655172413793,0.103448275862069,0,0
0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.105263157894737,0.0526315789473684,0,0,0,0.157894736842105,0.0526315789473684,0,0.105263157894737,0,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0526315789473684
0.192307692307692,0.0384615384615385,0.0769230769230769,0.0384615384615385,0.0769230769230769,0,0.0384615384615385,0.0384615384615385,0,0.0769230769230769,0,0.0769230769230769,0,0.0384615384615385,0.115384615384615,0.0384615384615385,0.0384615384615385,0.115384615384615,0,0
0.166666666666667,0.0416666666666667,0.0833333333333333,0.0833333333333333,0.0416666666666667,0.0416666666666667,0,0.0416666666666667,0.0833333333333333,0.0833333333333333,0,0.0833333333333333,0,0.0416666666666667,0,0.0416666666666667,0.0416666666666667,0.0833333333333333,0,0.0416666666666667
0.117647058823529,0,0.0588235294117647,0.117647058823529,0,0.0588235294117647,0,0,0,0.0588235294117647,0,0,0.176470588235294,0,0,0.176470588235294,0.0588235294117647,0.117647058823529,0,0.0588235294117647
0.2,0.133333333333333,0.133333333333333,0,0,0.133333333333333,0,0.133333333333333,0.0666666666666667,0,0,0,0,0,0,0.0666666666666667,0.0666666666666667,0,0,0.0666666666666667
0.133333333333333,0,0,0.0666666666666667,0,0,0,0.0666666666666667,0.133333333333333,0.133333333333333,0,0,0,0.133333333333333,0.133333333333333,0.133333333333333,0.0666666666666667,0,0,0
0.0476190476190476,0,0,0.142857142857143,0.0476190476190476,0,0,0.0476190476190476,0.142857142857143,0.142857142857143,0,0,0.0476190476190476,0.0952380952380952,0,0.0476190476190476,0.0476190476190476,0.0476190476190476,0,0.142857142857143
0.133333333333333,0.0666666666666667,0.0666666666666667,0,0.0333333333333333,0.0333333333333333,0,0.0333333333333333,0.166666666666667,0.1,0.0666666666666667,0.1,0,0,0.0333333333333333,0,0.1,0.0666666666666667,0,0
0.19047619047619,0,0.0476190476190476,0,0.0476190476190476,0.0476190476190476,0,0.0952380952380952,0.142857142857143,0.142857142857143,0,0.0952380952380952,0,0,0,0.0952380952380952,0,0.0952380952380952,0,0
0.111111111111111,0,0.111111111111111,0.0555555555555556,0,0.166666666666667,0,0,0.0555555555555556,0,0,0.111111111111111,0.166666666666667,0,0,0.111111111111111,0.0555555555555556,0,0,0.0555555555555556
0.2,0.2,0.0666666666666667,0,0,0.133333333333333,0,0.0666666666666667,0.133333333333333,0,0,0,0,0,0.0666666666666667,0.0666666666666667,0,0,0,0.0666666666666667
0.133333333333333,0,0.0666666666666667,0.2,0.0666666666666667,0,0,0.0666666666666667,0.133333333333333,0.0666666666666667,0,0,0,0,0,0.0666666666666667,0,0,0.0666666666666667,0.133333333333333
0,0.176470588235294,0,0.0588235294117647,0,0,0.117647058823529,0,0.176470588235294,0.0588235294117647,0,0.176470588235294,0.0588235294117647,0.0588235294117647,0,0.0588235294117647,0,0.0588235294117647,0,0
0,0.0606060606060606,0.0303030303030303,0.0606060606060606,0.0909090909090909,0.0909090909090909,0.0303030303030303,0.0909090909090909,0,0.0909090909090909,0.0303030303030303,0.0303030303030303,0.0606060606060606,0.0303030303030303,0.0606060606060606,0.0303030303030303,0.0909090909090909,0.0606060606060606,0,0.0606060606060606
0,0.0833333333333333,0,0.0833333333333333,0.0833333333333333,0,0,0.0833333333333333,0.0833333333333333,0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0,0.0833333333333333,0,0,0.0833333333333333,0.0833333333333333,0.0833333333333333
0.16,0,0,0,0.04,0.16,0.2,0.08,0.08,0.04,0,0.04,0,0,0.04,0.04,0,0.04,0.04,0.04
0,0,0.0714285714285714,0,0.0714285714285714,0,0,0.0714285714285714,0,0,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.142857142857143,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.142857142857143,0
0,0,0.0625,0.125,0.03125,0.0625,0.03125,0.09375,0.1875,0.15625,0.03125,0.0625,0,0,0,0.03125,0.09375,0,0,0.03125
0.05,0,0,0,0.05,0.15,0,0,0,0,0,0.2,0,0.05,0.05,0.2,0.2,0,0.05,0
0.0294117647058824,0.0294117647058824,0.117647058823529,0.0882352941176471,0.0294117647058824,0,0.0294117647058824,0.0294117647058824,0.0294117647058824,0.0882352941176471,0.0294117647058824,0.0588235294117647,0.0294117647058824,0,0.0882352941176471,0.0588235294117647,0.0588235294117647,0.117647058823529,0.0294117647058824,0.0588235294117647
0,0,0.0769230769230769,0.0769230769230769,0,0,0,0,0.153846153846154,0,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.153846153846154,0,0,0,0.230769230769231,0,0.0769230769230769
0.117647058823529,0,0,0,0,0.0588235294117647,0.0588235294117647,0.117647058823529,0.117647058823529,0.0588235294117647,0,0,0.117647058823529,0.117647058823529,0,0,0.117647058823529,0.0588235294117647,0,0.0588235294117647
0.0625,0,0.0625,0,0,0,0,0.125,0.0625,0.125,0,0.125,0.0625,0,0,0,0,0.25,0,0.125
0.176470588235294,0.117647058823529,0,0,0.176470588235294,0,0,0.0588235294117647,0.176470588235294,0,0,0.0588235294117647,0.0588235294117647,0,0.0588235294117647,0,0,0.117647058823529,0,0
0.0714285714285714,0,0,0,0.0714285714285714,0.142857142857143,0,0.0714285714285714,0.0714285714285714,0.428571428571429,0,0.0714285714285714,0.0714285714285714,0,0,0,0,0,0,0
0,0,0.0476190476190476,0.0476190476190476,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.142857142857143,0.0952380952380952,0.0476190476190476,0,0.0476190476190476,0.0476190476190476,0.0476190476190476,0,0.0476190476190476,0.0952380952380952,0,0.0952380952380952
0.142857142857143,0,0,0,0.142857142857143,0,0,0,0.142857142857143,0.357142857142857,0,0.0714285714285714,0.142857142857143,0,0,0,0,0,0,0
0,0,0.111111111111111,0,0.166666666666667,0,0,0.0555555555555556,0.0555555555555556,0.111111111111111,0,0.111111111111111,0,0.0555555555555556,0,0.0555555555555556,0,0.111111111111111,0.0555555555555556,0.111111111111111
0,0,0.0555555555555556,0.111111111111111,0.0555555555555556,0,0.0555555555555556,0.111111111111111,0,0,0.111111111111111,0,0.0555555555555556,0,0.0555555555555556,0.277777777777778,0,0,0,0.111111111111111
0,0.111111111111111,0,0.037037037037037,0.037037037037037,0.037037037037037,0.037037037037037,0,0,0,0.037037037037037,0.0740740740740741,0.037037037037037,0.0740740740740741,0.0740740740740741,0.0740740740740741,0.0740740740740741,0.148148148148148,0.111111111111111,0.037037037037037
0,0,0.0714285714285714,0,0.0714285714285714,0.0714285714285714,0.142857142857143,0.0714285714285714,0,0.142857142857143,0.214285714285714,0,0,0.0714285714285714,0,0.0714285714285714,0,0,0,0.0714285714285714
0.0588235294117647,0.0882352941176471,0.0882352941176471,0.0588235294117647,0.0294117647058824,0.0882352941176471,0.0588235294117647,0.0882352941176471,0.0882352941176471,0.0588235294117647,0,0.0294117647058824,0.0588235294117647,0.0294117647058824,0,0,0.0588235294117647,0,0.0588235294117647,0.0588235294117647
